mcm;origin;destination;mobility;upmob;dowmob
3.385227408;1;1;1;1;1
3.471736913;1;1;1;1;1
3.347798766;1;1;1;1;1
3.389271841;1;1;1;1;1
3.472543582;1;1;1;1;1
3.416374837;1;1;1;1;1
3.389041303;1;1;1;1;1
3.302407599;1;1;1;1;1
3.565154367;1;1;1;1;1
3.464893795;1;1;1;1;1
3.17294709;1;1;1;1;1
3.516024167;1;1;1;1;1
3.598374052;1;1;1;1;1
3.337110926;1;1;1;1;1
3.338631959;1;1;1;1;1
3.442285702;1;1;1;1;1
3.331657992;1;1;1;1;1
3.411515238;1;1;1;1;1
3.392604348;1;1;1;1;1
3.33027672;1;1;1;1;1
3.26487258;1;1;1;1;1
3.445226508;1;1;1;1;1
3.428164019;1;1;1;1;1
3.486098374;1;1;1;1;1
3.347449011;1;1;1;1;1
3.43984516;1;1;1;1;1
3.520992931;1;1;1;1;1
3.373764129;1;1;1;1;1
3.221710721;1;1;1;1;1
3.482697039;1;1;1;1;1
3.334185686;1;1;1;1;1
3.244341598;1;1;1;1;1
3.338591511;1;1;1;1;1
3.353317551;1;1;1;1;1
3.311568937;1;1;1;1;1
3.378669324;1;1;1;1;1
3.429561258;1;1;1;1;1
3.388674141;1;1;1;1;1
3.303306926;1;1;1;1;1
3.47527262;1;1;1;1;1
3.36895101;1;1;1;1;1
3.545533598;1;1;1;1;1
3.29984104;1;1;1;1;1
3.381540612;1;1;1;1;1
3.375685841;1;1;1;1;1
3.373624944;1;1;1;1;1
3.361111313;1;1;1;1;1
3.455714067;1;1;1;1;1
3.355968907;1;1;1;1;1
3.412605039;1;1;1;1;1
3.3753859;1;1;1;1;1
3.491284736;1;1;1;1;1
3.531410277;1;1;1;1;1
3.407712698;1;1;1;1;1
3.490190976;1;1;1;1;1
3.580900501;1;1;1;1;1
3.094724012;1;1;1;1;1
3.421891875;1;1;1;1;1
3.31211661;1;1;1;1;1
3.417704634;1;1;1;1;1
3.457141758;1;1;1;1;1
3.466576344;1;1;1;1;1
3.525428793;1;1;1;1;1
3.237487697;1;1;1;1;1
3.2779014;1;1;1;1;1
3.097685301;1;1;1;1;1
3.444185664;1;1;1;1;1
3.435620453;1;1;1;1;1
3.40128879;1;1;1;1;1
3.388430663;1;1;1;1;1
3.38917148;1;1;1;1;1
3.482708138;1;1;1;1;1
3.372105955;1;1;1;1;1
3.284429986;1;1;1;1;1
3.398616179;1;1;1;1;1
3.451082052;1;1;1;1;1
3.345204079;1;1;1;1;1
3.549575277;1;1;1;1;1
3.43478034;1;1;1;1;1
3.415245697;1;1;1;1;1
3.317796368;1;1;1;1;1
3.296998864;1;1;1;1;1
3.331813444;1;1;1;1;1
3.550279637;1;1;1;1;1
3.438542266;1;1;1;1;1
3.445382944;1;1;1;1;1
3.453646263;1;1;1;1;1
3.404466762;1;1;1;1;1
3.730445481;1;1;1;1;1
3.256903767;1;1;1;1;1
3.323931558;1;1;1;1;1
3.265833428;1;1;1;1;1
3.365470203;1;1;1;1;1
3.399907001;1;1;1;1;1
3.39862467;1;1;1;1;1
3.493621547;1;1;1;1;1
3.493954008;1;1;1;1;1
3.460445479;1;1;1;1;1
3.48499808;1;1;1;1;1
3.281949527;1;1;1;1;1
3.489708133;1;1;1;1;1
3.359837895;1;1;1;1;1
3.163310775;1;1;1;1;1
3.400214205;1;1;1;1;1
3.41133235;1;1;1;1;1
3.289300645;1;1;1;1;1
3.417963235;1;1;1;1;1
3.601408593;1;1;1;1;1
3.107778796;1;1;1;1;1
3.477276619;1;1;1;1;1
3.410467618;1;1;1;1;1
3.415530173;1;1;1;1;1
3.474709274;1;1;1;1;1
3.536933897;1;1;1;1;1
3.401085195;1;1;1;1;1
3.398063761;1;1;1;1;1
3.387438084;1;1;1;1;1
3.386619756;1;1;1;1;1
3.357789852;1;1;1;1;1
3.330680348;1;1;1;1;1
3.438682555;1;1;1;1;1
3.410652917;1;1;1;1;1
3.512639606;1;1;1;1;1
3.43309229;1;1;1;1;1
3.251354853;1;1;1;1;1
3.461258547;1;1;1;1;1
3.495156112;1;1;1;1;1
3.405889671;1;1;1;1;1
3.378804772;1;1;1;1;1
3.44987633;1;1;1;1;1
3.393306931;1;1;1;1;1
3.259318683;1;1;1;1;1
3.179438443;1;1;1;1;1
3.404011131;1;1;1;1;1
3.301928596;1;1;1;1;1
3.438555766;1;1;1;1;1
3.296738775;1;1;1;1;1
3.332853922;1;1;1;1;1
3.448592766;1;1;1;1;1
3.353213832;1;1;1;1;1
3.326497659;1;1;1;1;1
3.302639637;1;1;1;1;1
3.42234739;1;1;1;1;1
3.493637212;1;1;1;1;1
3.39091775;1;1;1;1;1
3.43267562;1;1;1;1;1
3.327648809;1;1;1;1;1
3.541681657;1;1;1;1;1
3.493979917;1;1;1;1;1
3.479433686;1;1;1;1;1
3.500353667;1;1;1;1;1
3.359090074;1;1;1;1;1
3.218279372;1;1;1;1;1
3.187627243;1;1;1;1;1
3.461611863;1;1;1;1;1
3.319585235;1;1;1;1;1
3.249702198;1;1;1;1;1
3.314441051;1;1;1;1;1
3.473441344;1;1;1;1;1
3.282335578;1;1;1;1;1
3.321831031;1;1;1;1;1
3.30179437;1;1;1;1;1
3.487144148;1;1;1;1;1
3.249284716;1;1;1;1;1
3.295743797;1;1;1;1;1
3.474389633;1;1;1;1;1
3.467801444;1;1;1;1;1
3.396326295;1;1;1;1;1
3.403495513;1;1;1;1;1
3.465148481;1;1;1;1;1
3.643182107;1;1;1;1;1
3.470545102;1;1;1;1;1
3.402888924;1;1;1;1;1
3.26300808;1;1;1;1;1
3.344021083;1;1;1;1;1
3.448790868;1;1;1;1;1
3.339237621;1;1;1;1;1
3.378462737;1;1;1;1;1
3.180476268;1;1;1;1;1
3.612731742;1;1;1;1;1
3.481550335;1;1;1;1;1
3.319637508;1;1;1;1;1
3.183313218;1;1;1;1;1
3.471222222;1;1;1;1;1
3.368876598;1;1;1;1;1
3.422761124;1;1;1;1;1
3.388863345;1;1;1;1;1
3.23350025;1;1;1;1;1
3.480567095;1;1;1;1;1
3.531470948;1;1;1;1;1
3.481596875;1;1;1;1;1
3.362543731;1;1;1;1;1
3.465828297;1;1;1;1;1
3.495540776;1;1;1;1;1
3.348736239;1;1;1;1;1
3.498210244;1;1;1;1;1
3.15979377;1;1;1;1;1
3.410597652;1;1;1;1;1
3.33143773;1;1;1;1;1
3.572296524;1;1;1;1;1
3.363617689;1;1;1;1;1
3.494642674;1;1;1;1;1
3.309136239;1;1;1;1;1
3.296822993;1;1;1;1;1
3.4859817;1;1;1;1;1
3.444435437;1;1;1;1;1
3.335005469;1;1;1;1;1
3.424128324;1;1;1;1;1
3.391491582;1;1;1;1;1
3.378261268;1;1;1;1;1
3.416274069;1;1;1;1;1
3.397654914;1;1;1;1;1
3.306914823;1;1;1;1;1
3.339071923;1;1;1;1;1
3.320628736;1;1;1;1;1
3.29338077;1;1;1;1;1
3.605911807;1;1;1;1;1
3.39672028;1;1;1;1;1
3.40724622;1;1;1;1;1
3.503407128;1;1;1;1;1
3.287742673;1;1;1;1;1
3.47567547;1;1;1;1;1
3.540205017;1;1;1;1;1
3.301712215;1;1;1;1;1
3.396965632;1;1;1;1;1
3.433041906;1;1;1;1;1
3.429400609;1;1;1;1;1
3.527797232;1;1;1;1;1
3.358488468;1;1;1;1;1
3.301853095;1;1;1;1;1
3.594600234;1;1;1;1;1
3.430362484;1;1;1;1;1
3.436094764;1;1;1;1;1
3.386980431;1;1;1;1;1
3.349239558;1;1;1;1;1
3.392638063;1;1;1;1;1
3.350524152;1;1;1;1;1
3.390092891;1;1;1;1;1
3.469392651;1;1;1;1;1
3.408297754;1;1;1;1;1
3.393006536;1;1;1;1;1
3.390517865;1;1;1;1;1
3.490172876;1;1;1;1;1
3.170311716;1;1;1;1;1
3.485097514;1;1;1;1;1
3.531752058;1;1;1;1;1
3.321349074;1;1;1;1;1
3.654408152;1;1;1;1;1
3.415473726;1;1;1;1;1
3.324264225;1;1;1;1;1
3.286947126;1;1;1;1;1
3.270392342;1;1;1;1;1
3.292472567;1;1;1;1;1
3.249364957;1;1;1;1;1
3.397563033;1;1;1;1;1
3.536434907;1;1;1;1;1
3.468462416;1;1;1;1;1
3.38279213;1;1;1;1;1
3.218091079;1;1;1;1;1
3.518214852;1;1;1;1;1
3.330334357;1;1;1;1;1
3.147669181;1;1;1;1;1
3.34579121;1;1;1;1;1
3.404117047;1;1;1;1;1
3.460198792;1;1;1;1;1
3.426682677;1;1;1;1;1
3.508153829;1;1;1;1;1
3.456656531;1;1;1;1;1
3.407456627;1;1;1;1;1
3.276081981;1;1;1;1;1
3.540247238;1;1;1;1;1
3.378073618;1;1;1;1;1
3.318790233;1;1;1;1;1
3.354898455;1;1;1;1;1
3.395897227;1;1;1;1;1
3.498546902;1;1;1;1;1
3.508405193;1;1;1;1;1
3.35872942;1;1;1;1;1
3.255021699;1;1;1;1;1
3.395191701;1;1;1;1;1
3.28954556;1;1;1;1;1
3.578945713;1;1;1;1;1
3.464991763;1;1;1;1;1
3.325262327;1;1;1;1;1
3.3715753;1;1;1;1;1
3.614480816;1;1;1;1;1
3.504958256;1;1;1;1;1
3.352985418;1;1;1;1;1
3.346553166;1;1;1;1;1
3.355372253;1;1;1;1;1
3.383555393;1;1;1;1;1
3.403969486;1;1;1;1;1
3.442265589;1;1;1;1;1
3.359407938;1;1;1;1;1
3.420010411;1;1;1;1;1
3.337783302;1;1;1;1;1
3.411737274;1;1;1;1;1
3.433072893;1;1;1;1;1
3.344304324;1;1;1;1;1
3.391469232;1;1;1;1;1
3.457197218;1;1;1;1;1
3.490565566;1;1;1;1;1
3.419333265;1;1;1;1;1
3.288367309;1;1;1;1;1
3.36342153;1;1;1;1;1
3.387456246;1;1;1;1;1
3.240276123;1;1;1;1;1
3.561632973;1;1;1;1;1
3.427288937;1;1;1;1;1
3.552498212;1;1;1;1;1
3.392849076;1;1;1;1;1
3.42230451;1;1;1;1;1
3.219854219;1;1;1;1;1
3.26435584;1;1;1;1;1
3.572638679;1;1;1;1;1
3.531232568;1;1;1;1;1
3.308738692;1;1;1;1;1
3.380175336;1;1;1;1;1
3.417026334;1;1;1;1;1
3.250324127;1;1;1;1;1
3.401029732;1;1;1;1;1
3.524007784;1;1;1;1;1
3.4858481;1;1;1;1;1
3.352957371;1;1;1;1;1
3.429386097;1;1;1;1;1
3.548534496;1;1;1;1;1
3.412808802;1;1;1;1;1
3.450504524;1;1;1;1;1
3.288974693;1;1;1;1;1
3.466959994;1;1;1;1;1
3.496986385;1;1;1;1;1
3.254007516;1;1;1;1;1
3.367818129;1;1;1;1;1
3.512022152;1;1;1;1;1
3.439783693;1;1;1;1;1
3.463395687;1;1;1;1;1
3.325731784;1;1;1;1;1
3.396967916;1;1;1;1;1
3.308045416;1;1;1;1;1
3.612092294;1;1;1;1;1
3.387174037;1;1;1;1;1
3.602102408;1;1;1;1;1
3.252997415;1;1;1;1;1
3.422580974;1;1;1;1;1
3.367742351;1;1;1;1;1
3.401126254;1;1;1;1;1
3.384008248;1;1;1;1;1
3.151686602;1;1;1;1;1
3.317495024;1;1;1;1;1
3.398997693;1;1;1;1;1
3.571727186;1;1;1;1;1
3.416298707;1;1;1;1;1
3.418121694;1;1;1;1;1
3.358623196;1;1;1;1;1
3.391851893;1;1;1;1;1
3.491753749;1;1;1;1;1
3.370778943;1;1;1;1;1
3.371057631;1;1;1;1;1
3.577372588;1;1;1;1;1
3.36565506;1;1;1;1;1
3.430011888;1;1;1;1;1
3.363425648;1;1;1;1;1
3.375348904;1;1;1;1;1
3.533931758;1;1;1;1;1
3.488288298;1;1;1;1;1
3.512780097;1;1;1;1;1
3.520455458;1;1;1;1;1
3.399864507;1;1;1;1;1
3.440732776;1;1;1;1;1
3.405968362;1;1;1;1;1
3.150178536;1;1;1;1;1
3.260157748;1;1;1;1;1
3.216926434;1;1;1;1;1
3.378322845;1;1;1;1;1
3.342374013;1;1;1;1;1
3.307285263;1;1;1;1;1
3.448052108;1;1;1;1;1
3.349673895;1;1;1;1;1
3.539086402;1;1;1;1;1
3.25538098;1;1;1;1;1
3.295407237;1;1;1;1;1
3.498643596;1;1;1;1;1
3.432715257;1;1;1;1;1
3.537728667;1;1;1;1;1
3.243637691;1;1;1;1;1
3.546546543;1;1;1;1;1
3.340148214;1;1;1;1;1
3.427000897;1;1;1;1;1
3.401764056;1;1;1;1;1
3.345492799;1;1;1;1;1
3.343761276;1;1;1;1;1
3.352418421;1;1;1;1;1
3.340785783;1;1;1;1;1
3.297673933;1;1;1;1;1
3.395111532;1;1;1;1;1
3.767087836;1;1;1;1;1
3.458525564;1;1;1;1;1
3.32124954;1;1;1;1;1
3.365221594;1;1;1;1;1
3.424743983;1;1;1;1;1
3.287399594;1;1;1;1;1
3.340620059;1;1;1;1;1
3.517740571;1;1;1;1;1
3.389262343;1;1;1;1;1
3.207704384;1;1;1;1;1
3.361755833;1;1;1;1;1
3.504541118;1;1;1;1;1
3.341759754;1;1;1;1;1
3.331399021;1;1;1;1;1
3.345041792;1;1;1;1;1
3.303439358;1;1;1;1;1
3.395222652;1;1;1;1;1
3.449379581;1;1;1;1;1
3.320148324;1;1;1;1;1
3.391371247;1;1;1;1;1
3.464588182;1;1;1;1;1
3.415269862;1;1;1;1;1
3.468372485;1;1;1;1;1
3.257120528;1;1;1;1;1
3.355581606;1;1;1;1;1
3.406049469;1;1;1;1;1
3.450356703;1;1;1;1;1
3.372325581;1;1;1;1;1
3.564820742;1;1;1;1;1
3.456504734;1;1;1;1;1
3.429555943;1;1;1;1;1
3.341895054;1;1;1;1;1
3.452803486;1;1;1;1;1
3.485605152;1;1;1;1;1
3.35022341;1;1;1;1;1
3.408031089;1;1;1;1;1
3.329163449;1;1;1;1;1
3.503976026;1;1;1;1;1
3.364319271;1;1;1;1;1
3.385720302;1;1;1;1;1
3.512421875;1;1;1;1;1
3.436214584;1;1;1;1;1
3.481200549;1;1;1;1;1
3.259907543;1;1;1;1;1
3.453357877;1;1;1;1;1
3.447157257;1;1;1;1;1
3.410683558;1;1;1;1;1
3.457371811;1;1;1;1;1
3.521798029;1;1;1;1;1
3.39020024;1;1;1;1;1
3.390632766;1;1;1;1;1
3.251333271;1;1;1;1;1
3.323040251;1;1;1;1;1
3.283053512;1;1;1;1;1
3.328151765;1;1;1;1;1
3.506648057;1;1;1;1;1
3.493445721;1;1;1;1;1
3.377899294;1;1;1;1;1
3.388724297;1;1;1;1;1
3.155858021;1;1;1;1;1
3.323971336;1;1;1;1;1
3.528972583;1;1;1;1;1
3.354444655;1;1;1;1;1
3.307508054;1;1;1;1;1
3.465668674;1;1;1;1;1
3.319993367;1;1;1;1;1
3.451199843;1;1;1;1;1
3.218792051;1;1;1;1;1
3.445383222;1;1;1;1;1
3.23172174;1;1;1;1;1
3.285907029;1;1;1;1;1
3.296362005;1;1;1;1;1
3.475569025;1;1;1;1;1
3.372014576;1;1;1;1;1
3.43245646;1;1;1;1;1
3.445024161;1;1;1;1;1
3.502716382;1;1;1;1;1
3.185132496;1;1;1;1;1
3.28605192;1;1;1;1;1
3.415851814;1;1;1;1;1
3.695246734;1;1;1;1;1
3.227515745;1;1;1;1;1
3.451724714;1;1;1;1;1
3.445274271;1;1;1;1;1
3.207829531;1;1;1;1;1
3.433410568;1;1;1;1;1
3.301292981;1;1;1;1;1
3.408687214;1;1;1;1;1
3.589780385;1;1;1;1;1
3.357799975;1;1;1;1;1
3.40980866;1;1;1;1;1
3.344728833;1;1;1;1;1
3.390285537;1;1;1;1;1
3.439745362;1;1;1;1;1
3.328635842;1;1;1;1;1
3.453577398;1;1;1;1;1
3.311680892;1;1;1;1;1
3.551721021;1;1;1;1;1
3.539440452;1;1;1;1;1
3.443104577;1;1;1;1;1
3.316612092;1;1;1;1;1
3.322077489;1;1;1;1;1
3.373410872;1;1;1;1;1
3.287703009;1;1;1;1;1
3.430572324;1;1;1;1;1
3.250020075;1;1;1;1;1
3.506983039;1;1;1;1;1
3.50233328;1;1;1;1;1
3.233298078;1;1;1;1;1
3.300098933;1;1;1;1;1
3.342394501;1;1;1;1;1
3.179125024;1;1;1;1;1
3.385679543;1;1;1;1;1
3.495785779;1;1;1;1;1
3.446036927;1;1;1;1;1
3.460142836;1;1;1;1;1
3.307820602;1;1;1;1;1
3.30139194;1;1;1;1;1
3.234391194;1;1;1;1;1
3.245877764;1;1;1;1;1
3.197285404;1;1;1;1;1
3.367273125;1;1;1;1;1
3.422532679;1;1;1;1;1
3.478596659;1;1;1;1;1
3.431332628;1;1;1;1;1
3.328626002;1;1;1;1;1
3.478955311;1;1;1;1;1
3.456493107;1;1;1;1;1
3.358702959;1;1;1;1;1
3.317377145;1;1;1;1;1
3.546859795;1;1;1;1;1
3.417960143;1;1;1;1;1
3.440423722;1;1;1;1;1
3.540962026;1;1;1;1;1
3.335369179;1;1;1;1;1
3.55135122;1;1;1;1;1
3.464034574;1;1;1;1;1
3.38571172;1;1;1;1;1
3.47371716;1;1;1;1;1
3.446800523;1;1;1;1;1
3.406535874;1;1;1;1;1
3.511995102;1;1;1;1;1
3.264602169;1;1;1;1;1
3.221580284;1;1;1;1;1
3.581612716;1;1;1;1;1
3.45140087;1;1;1;1;1
3.292442903;1;1;1;1;1
3.440726875;1;1;1;1;1
3.334831967;1;1;1;1;1
3.367637665;1;1;1;1;1
3.274396716;1;1;1;1;1
3.405084427;1;1;1;1;1
3.377603808;1;1;1;1;1
3.374037468;1;1;1;1;1
3.349506513;1;1;1;1;1
3.469632223;1;1;1;1;1
3.206104123;1;1;1;1;1
3.383789355;1;1;1;1;1
3.502944993;1;1;1;1;1
3.429732229;1;1;1;1;1
3.352490976;1;1;1;1;1
3.504090753;1;1;1;1;1
3.435649401;1;1;1;1;1
3.402776725;1;1;1;1;1
3.522210078;1;1;1;1;1
3.388204284;1;1;1;1;1
3.384157917;1;1;1;1;1
3.322987758;1;1;1;1;1
3.460992131;1;1;1;1;1
3.083209241;1;1;1;1;1
3.496098584;1;1;1;1;1
3.287872277;1;1;1;1;1
3.315985265;1;1;1;1;1
3.528144409;1;1;1;1;1
3.317884758;1;1;1;1;1
3.139673366;1;1;1;1;1
3.318061751;1;1;1;1;1
3.345585161;1;1;1;1;1
3.5107926;1;1;1;1;1
3.550167836;1;1;1;1;1
3.349429375;1;1;1;1;1
3.407006925;1;1;1;1;1
3.394603382;1;1;1;1;1
3.30497988;1;1;1;1;1
3.369119712;1;1;1;1;1
3.314167368;1;1;1;1;1
3.523979083;1;1;1;1;1
3.455641605;1;1;1;1;1
3.638044312;1;1;1;1;1
3.317277317;1;1;1;1;1
3.293391444;1;1;1;1;1
3.44161338;1;1;1;1;1
3.437108885;1;1;1;1;1
3.289555415;1;1;1;1;1
3.461946373;1;1;1;1;1
3.416861653;1;1;1;1;1
3.43857093;1;1;1;1;1
3.360397786;1;1;1;1;1
3.412743228;1;1;1;1;1
3.307525197;1;1;1;1;1
3.205647174;1;1;1;1;1
3.355257406;1;1;1;1;1
3.425465186;1;1;1;1;1
3.310717559;1;1;1;1;1
3.330356939;1;1;1;1;1
3.265993881;1;1;1;1;1
3.331056204;1;1;1;1;1
3.572429725;1;1;1;1;1
3.470728829;1;1;1;1;1
3.287307749;1;1;1;1;1
3.374531611;1;1;1;1;1
3.485812747;1;1;1;1;1
3.427175024;1;1;1;1;1
3.368881576;1;1;1;1;1
3.316798684;1;1;1;1;1
3.357326893;1;1;1;1;1
3.323317678;1;1;1;1;1
3.424408494;1;1;1;1;1
3.388826467;1;1;1;1;1
3.364998063;1;1;1;1;1
3.429245539;1;1;1;1;1
3.296131114;1;1;1;1;1
3.644669407;1;1;1;1;1
3.362657481;1;1;1;1;1
3.533833367;1;1;1;1;1
3.588627681;1;1;1;1;1
3.455557583;1;1;1;1;1
3.358940554;1;1;1;1;1
3.559731103;1;1;1;1;1
3.292971278;1;1;1;1;1
3.330768314;1;1;1;1;1
3.444609762;1;1;1;1;1
3.42250372;1;1;1;1;1
3.599805823;1;1;1;1;1
3.463857787;1;1;1;1;1
3.283564778;1;1;1;1;1
3.277981524;1;1;1;1;1
3.383707334;1;1;1;1;1
3.535096617;1;1;1;1;1
3.47380232;1;1;1;1;1
3.464259121;1;1;1;1;1
3.30161538;1;1;1;1;1
3.510220909;1;1;1;1;1
3.256725863;1;1;1;1;1
3.418003552;1;1;1;1;1
3.401096416;1;1;1;1;1
3.478117286;1;1;1;1;1
3.437907168;1;1;1;1;1
3.372945362;1;1;1;1;1
3.390477532;1;1;1;1;1
3.493067504;1;1;1;1;1
3.311440068;1;1;1;1;1
3.544480282;1;1;1;1;1
3.25864516;1;1;1;1;1
3.321770994;1;1;1;1;1
3.434140298;1;1;1;1;1
3.238860866;1;1;1;1;1
3.402635249;1;1;1;1;1
3.538529855;1;1;1;1;1
3.291033272;1;1;1;1;1
3.204667903;1;1;1;1;1
3.443342918;1;1;1;1;1
3.364929615;1;1;1;1;1
3.414616046;1;1;1;1;1
3.362680477;1;1;1;1;1
3.364784568;1;1;1;1;1
3.328326069;1;1;1;1;1
3.654973707;1;1;1;1;1
3.317833488;1;1;1;1;1
3.393718083;1;1;1;1;1
3.525508616;1;1;1;1;1
3.343695831;1;1;1;1;1
3.40259507;1;1;1;1;1
3.345919466;1;1;1;1;1
3.237050747;1;1;1;1;1
3.389064134;1;1;1;1;1
3.224892143;1;1;1;1;1
3.309866201;1;1;1;1;1
3.099144564;1;1;1;1;1
3.259405304;1;1;1;1;1
3.262267247;1;1;1;1;1
3.334607847;1;1;1;1;1
3.458612898;1;1;1;1;1
3.39446591;1;1;1;1;1
3.477776889;1;1;1;1;1
3.380282829;1;1;1;1;1
3.401349346;1;1;1;1;1
3.500846873;1;1;1;1;1
3.644870637;1;1;1;1;1
3.366992232;1;1;1;1;1
3.487508126;1;1;1;1;1
3.378561379;1;1;1;1;1
3.472060584;1;1;1;1;1
3.201974624;1;1;1;1;1
3.373951691;1;1;1;1;1
3.608021397;1;1;1;1;1
3.319391484;1;1;1;1;1
3.434846247;1;1;1;1;1
3.387597529;1;1;1;1;1
3.467236989;1;1;1;1;1
3.486993597;1;1;1;1;1
3.328555098;1;1;1;1;1
3.523445096;1;1;1;1;1
3.343456816;1;1;1;1;1
3.443798199;1;1;1;1;1
3.375654682;1;1;1;1;1
3.337836547;1;1;1;1;1
3.457822781;1;1;1;1;1
3.295795977;1;1;1;1;1
3.468464501;1;1;1;1;1
3.573316099;1;1;1;1;1
3.254551947;1;1;1;1;1
3.519017638;1;1;1;1;1
3.327855246;1;1;1;1;1
3.426409057;1;1;1;1;1
3.48508965;1;1;1;1;1
3.235032746;1;1;1;1;1
3.38547606;1;1;1;1;1
3.590587368;1;1;1;1;1
3.440181159;1;1;1;1;1
3.355387065;1;1;1;1;1
3.632530317;1;1;1;1;1
3.373150032;1;1;1;1;1
3.434214651;1;1;1;1;1
3.523819398;1;1;1;1;1
3.468049782;1;1;1;1;1
3.369843921;1;1;1;1;1
3.263452033;1;1;1;1;1
3.432162593;1;1;1;1;1
3.361201704;1;1;1;1;1
3.24950411;1;1;1;1;1
3.30815042;1;1;1;1;1
3.33537428;1;1;1;1;1
3.427968811;1;1;1;1;1
3.556351138;1;1;1;1;1
3.425280227;1;1;1;1;1
3.470203655;1;1;1;1;1
3.320629892;1;1;1;1;1
3.423755064;1;1;1;1;1
3.340970054;1;1;1;1;1
3.356648672;1;1;1;1;1
3.306647347;1;1;1;1;1
3.443496695;1;1;1;1;1
3.239679388;1;1;1;1;1
3.390049425;1;1;1;1;1
3.540754666;1;1;1;1;1
3.400327637;1;1;1;1;1
3.4655731;1;1;1;1;1
3.521726706;1;1;1;1;1
3.45233402;1;1;1;1;1
3.373294045;1;1;1;1;1
3.349359453;1;1;1;1;1
3.438116414;1;1;1;1;1
3.363337382;1;1;1;1;1
3.257964322;1;1;1;1;1
3.276770929;1;1;1;1;1
3.341467634;1;1;1;1;1
3.270916797;1;1;1;1;1
3.417619116;1;1;1;1;1
3.485383717;1;1;1;1;1
3.390110962;1;1;1;1;1
3.329955566;1;1;1;1;1
3.403751155;1;1;1;1;1
3.338406716;1;1;1;1;1
3.380039706;1;1;1;1;1
3.597297855;1;1;1;1;1
3.17756213;1;1;1;1;1
3.32877795;1;1;1;1;1
3.21460365;1;1;1;1;1
3.453213315;1;1;1;1;1
3.548150357;1;1;1;1;1
3.346283837;1;1;1;1;1
3.365954584;1;1;1;1;1
3.360512775;1;1;1;1;1
3.424511232;1;1;1;1;1
3.374821801;1;1;1;1;1
3.331670119;1;1;1;1;1
3.399289152;1;1;1;1;1
3.565131132;1;1;1;1;1
3.393448311;1;1;1;1;1
3.336225094;1;1;1;1;1
3.424372472;1;1;1;1;1
3.457431844;1;1;1;1;1
3.362495215;1;1;1;1;1
3.246914745;1;1;1;1;1
3.257624191;1;1;1;1;1
3.375641252;1;1;1;1;1
3.374461207;1;1;1;1;1
3.40216715;1;1;1;1;1
3.512544232;1;1;1;1;1
3.594684411;1;1;1;1;1
3.510137696;1;1;1;1;1
3.379647175;1;1;1;1;1
3.330740706;1;1;1;1;1
3.447596474;1;1;1;1;1
3.359250911;1;1;1;1;1
3.316013238;1;1;1;1;1
3.181426891;1;1;1;1;1
3.503710127;1;1;1;1;1
3.634928006;1;1;1;1;1
3.424670164;1;1;1;1;1
3.507654026;1;1;1;1;1
3.61253657;1;1;1;1;1
3.393923107;1;1;1;1;1
3.334316858;1;1;1;1;1
3.376692138;1;1;1;1;1
3.396647967;1;1;1;1;1
3.539944191;1;1;1;1;1
3.502604268;1;1;1;1;1
3.35811459;1;1;1;1;1
3.416938738;1;1;1;1;1
3.355069381;1;1;1;1;1
3.313376795;1;1;1;1;1
3.420917644;1;1;1;1;1
3.44142231;1;1;1;1;1
3.43745127;1;1;1;1;1
3.343141731;1;1;1;1;1
3.152979531;1;1;1;1;1
3.46218166;1;1;1;1;1
3.430194122;1;1;1;1;1
3.361199982;1;1;1;1;1
3.436469849;1;1;1;1;1
3.467420184;1;1;1;1;1
3.644027472;1;1;1;1;1
3.366805416;1;1;1;1;1
3.310843655;1;1;1;1;1
3.376559062;1;1;1;1;1
3.370292705;1;1;1;1;1
3.456538276;1;1;1;1;1
3.341273068;1;1;1;1;1
3.416548039;1;1;1;1;1
3.385351449;1;1;1;1;1
3.467368602;1;1;1;1;1
3.523801826;1;1;1;1;1
3.423472736;1;1;1;1;1
3.260351039;1;1;1;1;1
3.346671442;1;1;1;1;1
3.501468492;1;1;1;1;1
3.343078809;1;1;1;1;1
3.315799429;1;1;1;1;1
3.354861971;1;1;1;1;1
3.470298151;1;1;1;1;1
3.375654879;1;1;1;1;1
3.342278348;1;1;1;1;1
3.436039644;1;1;1;1;1
3.572431291;1;1;1;1;1
3.394353743;1;1;1;1;1
3.338759646;1;1;1;1;1
3.465525833;1;1;1;1;1
3.491584131;1;1;1;1;1
3.341491532;1;1;1;1;1
3.402065251;1;1;1;1;1
3.319893685;1;1;1;1;1
3.336851161;1;1;1;1;1
3.233988309;1;1;1;1;1
3.415124705;1;1;1;1;1
3.368838863;1;1;1;1;1
3.325409648;1;1;1;1;1
3.542921446;1;1;1;1;1
3.401769063;1;1;1;1;1
3.237452172;1;1;1;1;1
3.316267804;1;1;1;1;1
3.473549734;1;1;1;1;1
3.325847649;1;1;1;1;1
3.465813242;1;1;1;1;1
3.402001002;1;1;1;1;1
3.44771828;1;1;1;1;1
3.374331056;1;1;1;1;1
3.462502649;1;1;1;1;1
3.378272292;1;1;1;1;1
3.276502246;1;1;1;1;1
3.324114901;1;1;1;1;1
3.41619148;1;1;1;1;1
3.38470613;1;1;1;1;1
3.351221608;1;1;1;1;1
3.397046961;1;1;1;1;1
3.487786047;1;1;1;1;1
3.231795733;1;1;1;1;1
